kind,id,doc,file,occurrences,first_line,sample_lines
E,E-16,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,156,"156"
E,E-42,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,216,"216"
ND,ND-001,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,36,"36"
ND,ND-013,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,36,"36"
ND,ND-019,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,36,"36"
sentinelKebab,sentinel-breakeven,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,49,"49"
sentinelKebab,sentinel-learning-curve,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-1-主动触达引擎-20260710.html",1,110,"110"
E,E-36,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-2-对话式因果探索引擎-20260710.html",1,59,"59"
E,E-31,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-2-对话式因果探索引擎-20260710.html",1,59,"59"
E,E-15,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-3-GA人机协同与反馈闭环-20260710.html",1,64,"64"
E,E-38,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-3-GA人机协同与反馈闭环-20260710.html",1,64,"64"
E,E-23,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-5-Action闭环设计-20260710.html",1,20,"20"
E,E-13,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-5-Action闭环设计-20260710.html",1,20,"20"
E,E-31,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",2,101,"101"
E,E-33,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",2,101,"101"
E,E-30,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",2,101,"101"
E,E-25,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",2,101,"101"
E,E-37,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",1,103,"103"
E,E-05,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",1,103,"103"
E,E-38,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",2,105,"105"
E,E-15,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/SYNOVA-RESEARCH-Module-6-架构融合与报告形态-20260710.html",1,105,"105"
Dnum,D603,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/权威文档05-补充研究-线程流式子Agent交互-20260727.md",4,9,"9,15,36,190"
Dnum,D590,AD05,"docs/synova/research/权威文档05-Agent主动交互系统蓝图-20260710/权威文档05-补充研究-线程流式子Agent交互-20260727.md",2,14,"14,36"
sentinelKebab,sentinel-name,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章-集成测试规范-20260710.html",1,16,"16"
E,E-23,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",10,12,"12,20,28,78,103,128"
E,E-30,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",2,20,"20,95"
E,E-36,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",2,37,"37,45"
E,E-33,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",2,45,"45,145"
E,E-31,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",2,53,"53,95"
E,E-14,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,62,"62"
E,E-15,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,70,"70"
E,E-38,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,70,"70"
E,E-32,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,87,"87"
E,E-29,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",3,112,"112,120"
E,E-24,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,145,"145"
E,E-37,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,162,"162"
E,E-05,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,170,"170"
E,E-19,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,170,"170"
E,E-20,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",3,187,"187,195"
sentinelKebab,sentinel-hhi-concentration,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,45,"45"
sentinelKebab,sentinel-price-elasticity,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,95,"95"
sentinelKebab,sentinel-learning-curve,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第三章附录完整-专家推理验证集-32用例-20260710.html",1,170,"170"
computeCamel,computeBreakEven,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章-契约测试规范-20260710.html",1,48,"48"
computeCamel,computeDOL,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章-契约测试规范-20260710.html",1,59,"59"
E,E-37,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,99,"99"
E,E-13,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",3,117,"117,118,125"
E,E-05,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,119,"119"
E,E-36,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,120,"120"
E,E-33,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,121,"121"
E,E-31,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",2,122,"122,124"
E,E-25,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,123,"123"
E,E-23,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,126,"126"
computeCamel,computeBreakEven,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,12,"12"
computeCamel,computeDOL,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,22,"22"
computeCamel,computePriceElasticity,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,32,"32"
computeCamel,computeNPV,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,42,"42"
computeCamel,computeMarginalCost,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,52,"52"
computeCamel,computeHHI,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,62,"62"
computeCamel,computeLearningCurve,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,72,"72"
computeCamel,computeAgencyCost,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,82,"82"
computeCamel,computeSurvivalMargin,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,92,"92"
computeCamel,computeCSFProfile,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,102,"102"
computeCamel,computeCapitalEfficiency,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,117,"117"
computeCamel,computeCapitalTurnover,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,118,"118"
computeCamel,computeDebtEquityRatio,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,119,"119"
computeCamel,computeCompetitivePosition,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,120,"120"
computeCamel,computeMarketGrowthRate,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,121,"121"
computeCamel,computeSwitchingCost,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,122,"122"
computeCamel,computeBrandStrength,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,123,"123"
computeCamel,computeNetworkEffectDensity,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,124,"124"
computeCamel,computeFixedCostRigidity,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,125,"125"
computeCamel,computeMarginalContribution,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第二章附录-P0批次契约测试蓝图-20260710.html",1,126,"126"
E,E-23,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",4,15,"15,18,19"
E,E-31,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",2,15,"15,19"
E,E-30,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",2,15,"15,19"
E,E-24,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",1,16,"16"
E,E-13,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",3,16,"16,17,18"
E,E-19,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",3,16,"16,18"
E,E-02,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",1,17,"17"
E,E-42,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",1,17,"17"
E,E-32,AD06,"docs/synova/research/权威文档06-测试体系权威规范-20260710/SYNOVA-RESEARCH-第四章-因果回归测试-20260710.html",1,19,"19"
E,E-05,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
E,E-06,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
E,E-13,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
E,E-23,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",3,33,"33,34,60"
E,E-30,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",2,33,"33,60"
E,E-31,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",3,33,"33,58,60"
E,E-34,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
E,E-37,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",2,33,"33,60"
E,E-01,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
E,E-03,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
E,E-33,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
E,E-36,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
E,E-14,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-15,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-16,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-17,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-21,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-22,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-38,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
E,E-25,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,58,"58"
E,E-32,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",2,58,"58,60"
E,E-35,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,58,"58"
E,E-40,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,58,"58"
E,E-29,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,59,"59"
E,E-24,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,59,"59"
E,E-19,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,59,"59"
E,E-20,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,59,"59"
computeCamel,computeBreakEven,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeDOL,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeNPV,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeMarginalCost,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeMarginalContribution,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeFixedCostRigidity,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeCapitalEfficiency,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeCapitalTurnover,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeDebtEquityRatio,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,33,"33"
computeCamel,computeHHI,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
computeCamel,computeCompetitivePosition,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
computeCamel,computeMarketGrowthRate,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
computeCamel,computeCSFProfile,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,42,"42"
computeCamel,computeConcentrationGini,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
computeCamel,computeKeyPersonRisk,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,51,"51"
computeCamel,computeScope,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第一章-专家角色定义规范-20260714.html",1,69,"69"
E,E-05,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第二章-模块化提示词组装-20260714.html",1,31,"31"
E,E-13,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第二章-模块化提示词组装-20260714.html",1,31,"31"
E,E-23,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第二章-模块化提示词组装-20260714.html",1,31,"31"
E,E-30,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第二章-模块化提示词组装-20260714.html",1,31,"31"
E,E-37,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第二章-模块化提示词组装-20260714.html",1,31,"31"
computeCamel,computeScope,AD10,"docs/synova/research/权威文档10-专家提示词工程规范-20260713/SYNOVA-RESEARCH-第六章-代码对齐与双向映射矩阵-20260714.html",2,17,"17,32"
E,E-19,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,19,"19"
E,E-28,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,20,"20"
E,E-25,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,21,"21"
E,E-23,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",3,22,"22,31,32"
E,E-13,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",3,23,"23,31,32"
E,E-30,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",2,30,"30,44"
E,E-31,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,43,"43"
E,E-34,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,46,"46"
E,E-01,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,47,"47"
E,E-03,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第一章-ME概念42边语义映射-20260715.html",1,47,"47"
E,E-30,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,33,"33"
E,E-33,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,33,"33"
E,E-31,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,33,"33"
sentinelKebab,sentinel-breakeven,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,15,"15"
sentinelKebab,sentinel-operating-leverage,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,16,"16"
sentinelKebab,sentinel-npv-negative,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,17,"17"
sentinelKebab,sentinel-margin-trend,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,18,"18"
sentinelKebab,sentinel-hhi-concentration,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,19,"19"
sentinelKebab,sentinel-learning-curve,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,20,"20"
sentinelKebab,sentinel-agency-cost,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,21,"21"
computeCamel,computeEconomicLeverage,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,10,"10"
computeCamel,computeBreakEven,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,15,"15"
computeCamel,computeDOL,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,16,"16"
computeCamel,computeNPV,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,17,"17"
computeCamel,computeMarginalCost,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,18,"18"
computeCamel,computeHHI,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,19,"19"
computeCamel,computeLearningCurve,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,20,"20"
computeCamel,computeAgencyCost,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,21,"21"
computeCamel,computeTwoPartTariff,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,31,"31"
computeCamel,computePriceDiscrimination,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,31,"31"
computeCamel,computePriceElasticity,AD11,"docs/synova/research/权威文档11-管理经济学权威规范-20260714/SYNOVA-RESEARCH-第三章-ME哨兵规范-20260715.html",1,31,"31"
